,ID1_G,ID2_G,ID_T_G,ID_R_G,DATE_G,DF_ACE,AVR_DF,DF_PFS,DF_PSS,WIN,Break,H2H,DF_POINT,DF_RANK,PPM,complet,FATIGUE
4869,10051,13626,13250,12,2016-06-19 00:00:00,-1.399052884,1.1138605643,-0.0690571482,-0.1246739206,0.2025252525,0.0982163698,0,103,-318,0.0787276248,30.404785838,0
4870,14465,9109,13257,12,2016-06-19 00:00:00,0.4232200376,-0.1708333333,0.0672558998,0.1312252956,-0.175,-0.0746149507,0,4,-11,-0.0624861913,46.8194019228,0
4871,30507,41095,12819,12,2016-06-19 00:00:00,2.1714285714,1.3298701299,-0.0327279406,-0.0726187208,0.2262337662,-0.0468149401,0,0,0,0.0094702153,90.8341684605,0
4872,26602,13683,13167,2,2016-06-19 00:00:00,-2.2166900421,-1.1353436185,-0.0692796371,-0.0803049997,0.0911640954,0.0239893901,0,-2,41,0.0184993844,-89.6786354654,0
4873,12938,12276,13247,12,2016-06-19 00:00:00,6.9388646605,1.4564007421,0.0713182475,0.0783073886,-0.0783858998,-0.0712531304,0,0,33,-0.0928682014,123.8062787514,0
4874,12226,22906,13258,12,2016-06-19 00:00:00,-0.5244034396,-0.64429389,-0.001593798,-0.006701374,0.0483870968,0.0404704022,0,8,-89,0.0188177033,26.5146228535,0
4875,8812,32723,13268,4,2016-06-19 00:00:00,0.84375,-0.0151980624,-0.0202500766,-0.0694418513,0.1392045455,-0.0650733105,0,48,-385,-0.0070206304,19.436976912,0
4876,25539,33439,13268,4,2016-06-19 00:00:00,0.5615600953,1.5593778946,0.0326359699,0.0631556571,-0.1024154589,-0.0986550647,0,13,-129,-0.0034432806,-0.0047787098,0
4877,27114,12527,13268,4,2016-06-19 00:00:00,1.8573735973,0.3214090081,-0.038429709,-0.0722344191,0.0104166667,-0.1371840688,0,-1,36,-0.0542774178,-5.1548647685,0
4878,35539,30837,13268,4,2016-06-19 00:00:00,1.4204545455,0.6280511444,0.0096656821,-0.0067505411,0.0227272727,-0.058539125,0,0,0,0.0266618743,19.3653786239,0
4879,31392,26600,13167,3,2016-06-20 00:00:00,1.526952985,-0.9824933687,0.0140139966,0.0176136381,0.0366047745,0.004616583,0,1,-23,-0.0125492099,75.042162078,0
4880,23348,26890,13167,3,2016-06-20 00:00:00,-0.0185206015,-0.1363854961,-0.0455457512,-0.0410163425,0.1278195489,0.0439412708,0,-5,79,0.0235888194,19.6789723924,0
4881,27482,23012,13167,3,2016-06-20 00:00:00,3.1450927829,-0.1802507837,0.0461178514,0.0461492128,-0.0347439916,-0.0892685992,0,2,-23,-0.0536046315,184.1355752159,0
4882,28684,21431,13262,4,2016-06-20 00:00:00,-0.5339258145,-1.0923632611,-0.0654295787,-0.0347364719,0.0949432405,-0.0496561133,0,8,-84,0.0083185943,-21.2010657042,0
4883,14545,26602,13167,3,2016-06-20 00:00:00,3.2737955347,-0.3184488837,0.0316803021,0.0453934571,0.0082256169,0.0245124571,0,5,-57,0.0207021326,69.9720210329,0
4884,13800,23129,13167,4,2016-06-20 00:00:00,-1.0846405662,-0.3523018868,-0.0453945744,-0.0523220353,0.1049056604,0.0419896135,0,61,-432,0.0312710459,52.0792309032,0
4885,16433,21506,13167,4,2016-06-20 00:00:00,4.1411382114,-0.1645528455,0.0373888555,0.0253342814,-0.0565853659,-0.0001580591,0,-27,99,-0.049377884,4.4629027284,0
4886,21189,30102,13262,4,2016-06-20 00:00:00,-1.4244244395,-1.625,-0.0380844652,-0.0423236231,0.125,0.0438270063,0,3,-1,0.0298534019,1.4004624211,0
4887,75,918,12820,4,2016-06-20 00:00:00,0.0416079637,-0.7607883764,-0.0083078831,0.0103114965,0.0049241552,0.0110860574,0,722,-103,-0.0109280261,-87.7726751993,0
4888,20463,13764,13167,4,2016-06-20 00:00:00,2.1205414493,1.3994457087,0.049564514,0.0832071596,-0.1760422616,-0.0602133447,0,-116,550,-0.0471454622,-183.3096355314,0
4889,13348,14982,13167,4,2016-06-20 00:00:00,2.1843731176,0.1676197768,-0.0080047514,-0.0840764485,0.0945916828,0.0444496066,0,126,-449,0.0076666081,38.3018660379,0
4890,7826,3639,13167,4,2016-06-20 00:00:00,-1.4501958218,2.1026138595,-0.0006974967,0.0079580342,-0.0556204994,0.0432540382,0,161,-114,0.0285436123,-162.8719966004,0
4891,7555,9403,13253,12,2016-06-20 00:00:00,-0.8380760397,0.8322558425,-0.0503465767,-0.0870410951,0.1317973741,0.0944221485,0,49,-121,0.0563723393,75.3466189412,0
4892,34548,28828,13272,4,2016-06-20 00:00:00,0.4959208969,2.7128083452,-0.062914466,0.0208585226,0.15,0.2046240334,0,0,0,-0.0031382658,12.2380051003,0
4893,7286,19755,13272,4,2016-06-20 00:00:00,1.7451484314,-2.1862745098,-0.0727121933,-0.135620954,0.3490196078,0.0445598642,0,59,-425,-0.0002124787,92.6614338061,0
4894,22428,28295,13272,4,2016-06-20 00:00:00,3.0720525976,0.5106643254,-0.0337588108,-0.0905229995,0.2540540541,0.1210789961,0,6,-43,0.0992556918,155.7059556886,0
4895,29889,29888,13272,4,2016-06-20 00:00:00,6.5848059129,1.7853194502,0.0044747883,-0.1384822609,0.247311828,-0.0642474909,0,4,-2,-0.0177104802,109.9948689984,0
4896,9041,19948,13272,4,2016-06-20 00:00:00,1.4059413902,1.8376623377,0.027739629,0.0301430947,-0.0779220779,0.0254949326,0,46,-386,0.0364763514,-9.1924294443,0
4897,9831,7127,12820,4,2016-06-20 00:00:00,-2.3210620754,-1.4369468357,-0.0230432776,-0.0270850395,0.0549988912,0.0771956912,0,-990,444,0.0231607305,-281.8834970609,0
4898,1576,575,12820,4,2016-06-20 00:00:00,-2.6890052771,-0.0120422172,-0.0115843758,0.0060710613,-0.0106931714,0.029603729,0,337,-85,0.0284922077,-115.6476039454,0
4899,2904,22433,12820,4,2016-06-20 00:00:00,1.5404196766,0.7611584107,0.0177918166,-0.0191620109,0.0035689714,-0.0244160746,0,130,-489,-0.0206716009,484.5362507676,0
4900,6002,7772,12820,4,2016-06-20 00:00:00,-2.3336373085,0.1162839467,-0.0161564993,-0.0230084152,0.0470404739,0.0065453101,0,175,-44,0.0090095849,-189.9657418314,0
4901,27111,17829,12820,4,2016-06-20 00:00:00,3.6730847111,-0.0866394271,0.053455239,0.0263686716,-0.0105004174,-0.0793728623,0,-90,423,-0.0756482663,-59.6693637636,0
4902,7462,23142,12821,1,2016-06-20 00:00:00,0.1180073499,-1.3956717027,0.0558372581,0.0893371275,-0.1214781543,-0.0471650429,0,92,-520,-0.0181397974,17.6331041877,0
4903,22429,12587,12821,1,2016-06-20 00:00:00,-1.0343286984,-0.0547526784,-0.0049520724,0.0213651794,-0.0469569182,-0.06341578,0,-132,421,-0.0024827094,-279.7265298655,0
4904,1672,10320,12821,1,2016-06-20 00:00:00,-2.2514800515,-0.7898309195,-0.0222963987,-0.0211645446,0.0411840412,0.0505035298,0,361,-148,0.0262186844,214.2172484736,0
4905,6962,14609,12821,1,2016-06-20 00:00:00,-0.9975590236,0.7193594825,-0.0219295396,-0.0303085092,0.0335734294,0.0198776433,0,145,-263,0.0418832831,-92.203154398,0
4906,20542,23298,13167,4,2016-06-20 00:00:00,1.6886905583,-1.1280788177,0.0280584185,0.0541814052,-0.0776809397,-0.0123439105,0,-8,140,-0.0384158302,-6.8701493267,0
4907,18483,29814,13271,4,2016-06-20 00:00:00,0.3944414474,-4.03125,-0.0373031901,-0.0787781682,0.1964285714,0.0933829355,0,1,-32,0.0437158456,42.8141602829,0
4908,18440,25160,13272,4,2016-06-20 00:00:00,-1.6710939387,-0.717942526,-0.00306175,0.001932225,-0.0164211543,-0.0018513873,0,71,-441,-0.0013697195,64.1771371329,0
4909,40058,25408,13275,4,2016-06-20 00:00:00,-0.5602113958,0.5847578951,-0.0083140882,-0.0356376769,-0.0263691684,-0.1686459641,0,-6,27,-0.0348747934,-20.1768541515,0
4910,18770,24954,13275,4,2016-06-20 00:00:00,-0.8351786263,-0.4528619529,-0.0482751695,-0.0422545257,0.1548821549,0.0628720022,0,5,0,0.070418367,1.9397088033,0
4911,22800,7980,13275,4,2016-06-20 00:00:00,3.3636363636,3.9090909091,-0.0182317295,-0.1087109114,0.1590909091,0.130988456,0,6,-15,0.0473138808,48.8173160173,0
4912,35084,22459,13275,4,2016-06-20 00:00:00,2.0489554404,-2.3477624941,-0.1388643277,-0.2517135417,0.5333333333,0.1467322383,0,9,-49,0.1188343826,39.0074693319,0
4913,21070,27747,13275,4,2016-06-20 00:00:00,2.7279121365,0.4558838442,-0.0659161452,-0.1540109618,0.3530655391,0.1320060491,0,31,-313,0.0808002651,169.8006884031,0
4914,4964,650,12820,4,2016-06-20 00:00:00,1.8354875283,0.126984127,0.013669191,-0.0087004338,0.0265306122,0.0239740424,0,165,-16,0.0109148381,393.220537811,0
4915,5054,1181,12820,4,2016-06-20 00:00:00,-3.4460217894,0.6103859627,-0.0265324962,-0.0148940435,0.0452294487,0.0442013585,0,-114,53,0.0109947649,-332.1092453707,0
4916,49942,40857,12820,4,2016-06-20 00:00:00,-0.4258639911,-0.4347826087,0.0008170924,0.0341877231,-0.0401337793,-0.0127509461,0,0,0,-0.0073692678,-54.9287012079,0
4917,20937,28609,12820,4,2016-06-20 00:00:00,0.3129032258,0.5731330702,-0.094518728,-0.1616138413,0.4161290323,-0.1569226831,0,0,0,0.0777911052,16.6759293395,0
4918,18017,6458,12820,4,2016-06-20 00:00:00,0.7977563416,0.9823651304,0.0036126069,-0.0079632386,-0.0131046802,0.0379299467,0,-452,386,0.0180381404,-64.0075458101,0
4919,20847,4146,12820,4,2016-06-20 00:00:00,-2.3139934376,-0.9597568037,-0.0313037825,-0.0305427855,0.1019494306,0.0619036921,0,-646,498,0.0441414151,-483.927352269,0
4920,1113,8396,12820,4,2016-06-20 00:00:00,-2.024291498,-0.3157894737,-0.0361045883,-0.0682622565,0.1052631579,0.0736911461,0,475,-355,0.0567878737,134.9448796073,0
4921,5127,7345,12821,1,2016-06-20 00:00:00,1.5612103039,0.7006269592,0.0227665228,0.0040854823,0.0028213166,0.0477429823,0,430,-339,-0.0062026102,323.5302409203,0
4922,20655,11683,12821,1,2016-06-20 00:00:00,1.8364415754,0.0447859606,0.0137017349,0.0071990689,0.0166869548,-0.0223141451,0,-75,346,-0.0164217287,50.1081802344,0
4923,24225,4236,12821,1,2016-06-20 00:00:00,-2.2556559293,-0.7117768275,-0.0516241432,-0.0431953092,0.0770236539,0.0483494715,0,-337,627,0.0357719053,-324.5366024001,0
4924,20396,17928,12821,1,2016-06-20 00:00:00,-1.9712141666,-1.9385868669,-0.0061376577,0.0189628553,-0.028229969,-0.0032861284,0,-49,268,0.0175189776,-415.2215760318,0
4925,25171,7801,12821,1,2016-06-20 00:00:00,4.8273539308,3.7645730859,0.0058596095,-0.0454877648,0.0308641975,-0.0049703389,0,-114,509,-0.0045161584,61.3543705998,0
4926,11521,1003,12821,1,2016-06-20 00:00:00,-3.9800674255,1.2540511254,-0.0094885346,0.0313705211,-0.0523896304,0.0366445362,0,-47,67,0.0306974304,-299.5368605827,0
4927,10507,12534,12821,1,2016-06-20 00:00:00,4.1679223744,0.0172374429,0.0449042884,0.0133016888,-0.0318493151,0.009679579,0,192,-275,-0.0047358744,362.4386260023,0
4928,19962,20099,12821,1,2016-06-20 00:00:00,-1.9384615385,-0.2302884615,0.0022986858,0.0210831904,-0.0706730769,0.0176578675,0,-36,92,0.0116925076,298.4536329898,0
4929,9475,7970,12821,1,2016-06-20 00:00:00,-3.4185215543,2.5569070894,0.0074048265,0.0374305055,-0.1169150558,0.0107244215,0,-119,178,0.0262926277,-618.0716637566,0
4930,20653,18480,13269,4,2016-06-20 00:00:00,2.7750343242,-1.3135746606,-0.0147807842,-0.0331307677,0.1266968326,-0.021706805,0,-1,-61,-0.0050840099,151.9934128893,0
4931,11957,22863,13269,4,2016-06-20 00:00:00,1.2485555129,0.2474545161,-0.0132378101,-0.0290026826,0.0771159875,-0.1005527181,0,63,-387,-0.0074167063,40.7634797846,0
4932,12214,24009,13269,4,2016-06-20 00:00:00,1.1373516587,-0.5075757576,-0.0248877255,-0.0590548395,0.1574675325,-0.0369093317,0,73,-475,0.004938436,69.4575088359,0
4933,22435,35667,13272,4,2016-06-20 00:00:00,1.020847109,1.2438422266,-0.0019573367,-0.0134389996,0.0396825397,0.0092760855,0,8,-102,0.0108947837,8.2939704476,0
4934,891,13576,12820,4,2016-06-20 00:00:00,3.5827853016,0.0010710493,0.0349518183,0.0013894736,-0.0084033613,-0.110827341,0,223,-193,-0.0303046942,450.9930999145,0
4935,4008,13820,12821,1,2016-06-20 00:00:00,2.1720103188,0.1248387691,0.015650482,-0.03613078,0.0555555556,0.0345080399,0,17,-34,0.0032091043,1.1151458234,0
4936,3996,23550,12821,1,2016-06-20 00:00:00,-7.0095953275,0.2213183146,-0.0024851003,0.0785013033,-0.2238214435,-0.063893469,0,563,-727,-0.0151748412,30.3974704316,0
4937,6831,28296,12821,1,2016-06-20 00:00:00,-0.010002942,-0.1816377238,0.0095702511,0.0104133112,-0.0700941453,-0.0212324322,0,150,-508,-0.0199665542,373.5328387676,0
4938,31568,27064,13262,4,2016-06-20 00:00:00,1.7813711548,0.2880459447,-0.093687772,-0.189198683,0.4957264957,0.1124491249,0,16,-165,0.0558030372,64.44608296,0
4939,14588,21499,13262,4,2016-06-20 00:00:00,-3.0023410146,-0.6746398802,-0.077919111,-0.0444528582,0.158974359,0.0664349454,0,-53,387,0.0770386135,-100.5318798732,0
4940,29579,10206,13262,4,2016-06-20 00:00:00,0.4665150038,-0.0254286289,-0.0973791281,-0.1325200883,0.3020594966,0.0401483851,0,-14,206,0.0607407042,27.6139501409,0
4941,8515,25368,13262,4,2016-06-20 00:00:00,-1.1000421654,-1.3318063513,-0.0003659733,0.0625291591,-0.1158156912,-0.0954360107,0,20,-200,-0.0884247171,38.6898192775,0
4942,24841,10975,13265,4,2016-06-20 00:00:00,-0.7092514866,-2.8604492205,-0.0052811763,0.0245028769,0.0111111111,0.0251544958,0,-48,389,0.0318715902,-32.5933471288,0
4943,38876,13231,13265,4,2016-06-20 00:00:00,-4.1097560976,-0.6672473868,0.054716879,0.1323169324,-0.3222996516,-0.0059122163,0,-98,533,-0.0193482939,-186.3020098894,0
4944,7657,22897,13265,4,2016-06-20 00:00:00,-3.1108784943,1.2089201878,-0.0985497088,-0.134354016,0.2699530516,-0.0251297525,0,55,-412,0.1129974671,31.3456692997,0
4945,18746,26153,13265,4,2016-06-20 00:00:00,-2.5211485054,-2.5423076923,0.0161680866,0.0400775578,-0.0538461538,-0.0221262552,0,-10,129,0.0238012594,-53.1000264184,0
4946,17831,37004,13268,4,2016-06-20 00:00:00,4.5769230769,-0.4615384615,-0.0167646404,-0.0634586954,0.0961538462,-0.0213980464,0,4,-72,-0.0176700657,114.84496337,0
4947,32203,18338,13268,4,2016-06-20 00:00:00,-4.8933567538,0.1470583214,0.0735774178,0.1676227695,-0.3926042486,-0.0900336354,0,-9,128,-0.0383392203,-99.7030612511,0
4948,22025,20290,13270,4,2016-06-20 00:00:00,0.8319327731,0.9159663866,-0.0877249878,-0.0887433903,0.1596638655,-0.2853690194,0,8,-107,-0.0217058291,-5.2742558562,0
4949,3747,20546,13270,4,2016-06-20 00:00:00,0.5876487027,-2.5432874823,-0.0929739677,-0.0960978836,0.2,-0.0678030303,0,27,-292,0.0741341302,4.6459991193,0
4950,22430,26046,13270,4,2016-06-20 00:00:00,1.2850928484,1.4,-0.1049909061,-0.1192929613,0.3133333333,0.0336182227,0,0,0,0.0131219401,31.9263586213,0
4951,28074,19877,13270,4,2016-06-20 00:00:00,1.7307203481,-1.0457009073,-0.1389634785,-0.2256312137,0.5272727273,0.0697985348,0,17,-133,0.0458344593,64.1645633444,0
4952,21332,27113,13268,4,2016-06-21 00:00:00,3.2083333333,0.2638888889,0.1079931713,0.0958908206,-0.2472222222,-0.082236991,0,-6,11,-0.074894383,1.9004289216,0
4953,13073,27185,13268,4,2016-06-21 00:00:00,-2.619047619,-3.6891469823,-0.0310720961,0.0021070919,0.0396825397,-0.0921222484,0,-19,149,-0.005138573,-3.9363173921,0
4954,14527,14892,13268,4,2016-06-21 00:00:00,5.3095240136,2.0393413137,0.0228143902,0.0089549442,0.0867940199,-0.0178521149,0,13,-116,-0.0436636057,144.3367726127,0
4955,12588,21762,13268,4,2016-06-21 00:00:00,-0.2607201463,0.2078431373,-0.1181434813,-0.1490419366,0.3549019608,0.0044317447,0,-7,30,-0.0034196985,-18.3669135991,0
4956,8555,23462,13268,4,2016-06-21 00:00:00,-0.805745554,-0.0529504177,0.0039602012,0.0164903402,-0.0200638395,0.000082003,0,17,-243,-0.0159745322,-26.1443239653,0
4957,34537,19790,13268,4,2016-06-21 00:00:00,-1.0608300793,-0.8588557647,-0.0497195402,-0.0821905135,0.233974359,0.0341054779,0,7,-57,0.0474248233,13.2782942742,0
4958,26009,27777,13268,4,2016-06-21 00:00:00,0.1054865606,-3.359375,-0.06599281,-0.0766392469,0.1875,-0.1032843025,0,39,-287,0.0193650646,54.7391899405,0
4959,4061,27111,12820,5,2016-06-21 00:00:00,6.9507505107,0.3279154454,0.0328059306,-0.0258944435,0.0240696332,-0.0223447616,0,568,-701,-0.0193250222,1122.3771030029,0
4960,10116,7393,12821,1,2016-06-21 00:00:00,7.0691566968,1.7738546834,0.0376571461,-0.0203401444,0.0398307558,-0.0475666642,0,-173,415,-0.0367597355,-244.7613851426,0
4961,29372,13968,12821,1,2016-06-21 00:00:00,-1.73960217,-0.8006974942,-0.0224709975,-0.0101762596,0.0087832601,-0.0731732342,0,1,5,-0.0251387408,-55.9611529738,0
4962,22807,26221,12821,1,2016-06-21 00:00:00,1.9158659768,-0.7569419324,0.0056422702,-0.0446364764,0.088691796,0.043668663,0,22,-220,0.0029833258,61.1253271825,0
4963,6850,9584,12821,1,2016-06-21 00:00:00,-3.7068753715,-0.0649494749,-0.0178014938,0.025556178,-0.0624925698,0.0238946103,0,86,-74,0.002731701,-415.9610441551,0
4964,5083,8721,12821,1,2016-06-21 00:00:00,2.8717168482,-1.4681294042,0.0322831925,0.0016809283,0.0106181935,-0.0407352208,0,469,-221,-0.0272896855,194.0151100287,0
4965,5129,7895,12821,1,2016-06-21 00:00:00,4.4108454608,-1.253049203,0.0290123539,0.0053810524,-0.0110880111,-0.0486851933,0,481,-284,-0.0273605502,583.9957125747,0
4966,6254,1936,12821,1,2016-06-21 00:00:00,1.6488198007,0.8221876336,0.0586969435,0.0752040101,-0.1863946614,-0.0756343571,0,-410,355,-0.0674074848,-32.7759227583,0
4967,9229,12921,12821,1,2016-06-21 00:00:00,7.8813892237,0.2547872507,0.0312609428,-0.0118946681,0.0464488192,-0.0416783907,0,137,-204,-0.0567302153,846.2191643839,0
4968,10828,14814,12821,1,2016-06-21 00:00:00,-2.9933952528,-0.3971104231,-0.051420978,-0.045338527,0.066873065,0.0395533514,0,8,-6,0.0265375979,-284.8636833318,0
4969,3992,29939,12821,1,2016-06-21 00:00:00,-4.3068561873,-0.5136155066,0.0088580102,0.051077197,-0.1095317726,0.028771061,0,227,-601,0.0323595087,-115.2039656137,0
4970,1718,17359,12821,1,2016-06-21 00:00:00,0.8395256917,0.9897233202,-0.0080212191,-0.0242487073,0.0418972332,0.0002510483,0,630,-525,-0.0044624971,236.7263367586,0
4971,13048,13765,12821,1,2016-06-21 00:00:00,1.4885006079,-0.5968373816,0.0148460135,0.009258258,-0.0012821426,-0.0282740291,0,-78,136,-0.0041881785,60.3161914711,0
4972,10971,12491,13167,4,2016-06-21 00:00:00,-2.0169121658,-0.0505026888,-0.0478341585,-0.0384066203,0.0781700569,0.1344051594,0,0,-9,0.0462489652,56.5017624477,0
4973,20104,20694,13167,4,2016-06-21 00:00:00,1.252945412,-0.8965319393,-0.0116699536,-0.0141404575,0.0484508479,0.0025835961,0,8,-31,-0.0060135637,205.7155279417,0
4974,24084,23348,13167,4,2016-06-21 00:00:00,1.6014572189,2.290192683,-0.0192740141,-0.0707677751,0.0858226648,-0.0430703881,0,-3,3,-0.0084962072,123.2255621606,0
4975,17018,28895,13261,4,2016-06-21 00:00:00,-1.6026316742,0.1207252964,-0.1097552261,-0.1450171399,0.2975845411,0.0813164959,0,10,-148,0.0547366343,-25.2784217814,0
4976,28898,10011,13261,4,2016-06-21 00:00:00,-1.295035064,-0.6583489681,-0.035161944,-0.0335297126,0.100750469,0.0466569319,0,-42,296,0.070286637,-123.4323888299,0
4977,41747,29594,13262,4,2016-06-21 00:00:00,1.3737308136,-4.1428571429,-0.0724808507,-0.0406426317,0.2857142857,-0.0318452381,0,0,0,0.0473861911,-2.1263205367,0
4978,10990,5993,13266,4,2016-06-21 00:00:00,-0.4626378817,0.3817594373,0.0143069079,0.0109066954,-0.0279365079,-0.05600056,0,52,-389,-0.0007893013,45.9186669665,0
4979,17358,26424,13266,4,2016-06-21 00:00:00,-0.7880771448,0.2698412698,-0.1124237016,-0.1047856393,0.2888888889,0.1640365341,0,-13,23,0.0961084933,35.9262275454,0
4980,24721,18378,13266,4,2016-06-21 00:00:00,0.0644275977,-0.048357621,-0.0614753236,-0.1718630536,0.2806451613,-0.0042594138,0,0,-30,0.0135667336,51.309365933,0
4981,23003,28978,12820,4,2016-06-21 00:00:00,0.4095321055,-0.7552264808,0.002004611,-0.0032474216,-0.0384519662,0.0241059788,0,0,0,-0.0078677889,-60.0277189799,0
4982,1576,11923,12820,5,2016-06-21 00:00:00,-0.7707257073,0.5834006911,-0.0041408477,-0.0018746683,0.0248931061,0.0358328575,0,384,-109,0.0240077821,-115.3705667078,0
4983,2904,9471,12820,5,2016-06-21 00:00:00,2.794924812,-0.1284774436,0.0576666164,0.0356969764,-0.0682330827,-0.0322031625,0,26,-42,-0.0418650711,346.4872655881,0
4984,7806,2123,12820,5,2016-06-21 00:00:00,0.8785400806,0.0378414689,0.0098991985,0.0061534916,-0.0197850425,0.0183254111,0,102,-21,-0.0174779397,95.0879515134,0
4985,685,18017,12820,5,2016-06-21 00:00:00,6.6435243056,-0.2211111111,0.0342142756,-0.0039334766,0.0365798611,-0.0616638673,0,829,-441,-0.0511451227,592.0038382982,0
4986,4009,11373,12820,5,2016-06-21 00:00:00,1.753930131,1.5472161572,0.0088800693,-0.0034860075,-0.0097980349,-0.0006641258,0,574,-100,-0.0038050561,-28.6729818419,0
4987,25543,10404,12821,1,2016-06-21 00:00:00,2.4333333333,-0.06,-0.0093913436,-0.0555562863,0.1466666667,0.0138882251,0,-18,187,-0.0120770346,261.124425557,0
4988,22439,12614,12821,1,2016-06-21 00:00:00,0.9296751635,-1.5717629145,-0.0229011553,-0.0087397129,0.0368824724,0.0227504402,0,9,-36,-0.0097585268,-113.9896899057,0
4989,10813,23075,12821,1,2016-06-21 00:00:00,1.7124624728,-0.2202380952,0.0602764486,0.0472284548,-0.055952381,-0.0531815795,0,70,-393,-0.0635725188,78.9871119927,0
4990,18485,12661,12821,1,2016-06-21 00:00:00,-3.223306175,-0.3505360206,-0.0156900386,-0.0287020687,0.0531089194,0.0219015078,0,-619,533,0.029176859,-451.0229836991,0
4991,10400,9839,12821,1,2016-06-21 00:00:00,-2.8378008298,-0.131118793,-0.0134050047,0.0186634369,-0.0751903553,0.0234400772,0,-178,117,0.0249916796,-232.4367274816,0
4992,16994,18771,12821,1,2016-06-21 00:00:00,1.8989951049,1.05866696,0.0381391359,0.0359340995,-0.0806409246,-0.0241873965,0,61,-339,-0.0271163324,161.964435277,0
4993,4454,6642,12821,1,2016-06-21 00:00:00,-1.9018910619,-0.318189165,-0.0030189553,0.0350731629,-0.0578044874,-0.0334712617,0,-441,211,-0.0071305858,-224.0808508438,0
4994,641,4461,12821,1,2016-06-21 00:00:00,0.4871163733,1.4511450382,0.0142339464,-0.0327384238,0.0093005141,0.0142418723,0,-55,16,0.0274100808,43.5446545743,0
4995,7805,11517,12821,1,2016-06-21 00:00:00,0.3170864119,1.4196128281,0.0020295538,-0.0024877837,-0.0145785334,-0.0641957059,0,211,-136,-0.0149757776,82.0649406027,0
4996,6080,9259,12821,1,2016-06-21 00:00:00,2.4383398762,-1.899932055,0.0238230974,0.0133994347,-0.0092858221,-0.0211137294,0,174,-285,-0.0232442043,491.7615901129,0
4997,25533,14965,12821,1,2016-06-21 00:00:00,1.5655993365,0.4542305789,-0.0134007404,-0.0212848396,0.0252350322,0.0102294363,0,-51,269,0.0136813143,74.1834880888,0
4998,13617,18648,12821,1,2016-06-21 00:00:00,4.2231578947,0.73,0.027669871,-0.0356974895,0.0168421053,0.0048831375,0,17,-125,-0.0022064574,173.6060494875,0
4999,9516,12594,12821,1,2016-06-21 00:00:00,-0.1375462941,-0.2265013361,0.0292147674,0.0556430874,-0.1417655056,-0.0670763559,0,97,-155,-0.0400813542,-171.2477473362,0
5000,13957,13032,12821,1,2016-06-21 00:00:00,2.6672330272,-0.7404747226,-0.0030685504,0.0082673883,0.0727652703,-0.0534722587,0,8,-14,-0.0334125559,295.5921578487,0
5001,1569,1747,12821,1,2016-06-21 00:00:00,-0.3685624601,-0.4533925975,-0.0240871488,-0.0432678007,0.0906309853,0.021654047,0,312,-158,0.0286760737,40.1942112667,0
5002,6817,23299,12821,1,2016-06-21 00:00:00,2.2616642617,-1.5743145743,-0.020755856,-0.0591668747,0.1481481481,-0.0198307234,0,125,-515,0.0325996747,287.5343626389,0
5003,2379,11701,12821,1,2016-06-21 00:00:00,-2.0904386952,0.8668664565,-0.0051288703,0.0011285823,0.0189458461,0.0600382884,0,-133,29,0.0374925321,-167.1358440696,0
5004,12871,27482,13167,4,2016-06-21 00:00:00,-3.224071104,0.5481154771,-0.0395364649,-0.0429973234,0.0245255279,0.0463960251,0,67,-449,0.0397591754,-114.205754668,0
5005,838,13269,13167,4,2016-06-21 00:00:00,-0.061733865,0.1105006646,0.0368881665,0.0359295107,-0.0642741102,-0.0148179028,0,483,-391,-0.0123001812,136.6817711002,0
5006,18524,23640,13167,4,2016-06-21 00:00:00,-1.4576600367,1.2203208202,-0.0322069384,-0.0471787836,0.0427689594,0.0449686848,0,11,-180,0.0258943749,114.4705684755,0
5007,10231,10500,13167,4,2016-06-21 00:00:00,2.5993818307,1.1504587156,0.0098821843,-0.0595479432,0.0915902141,-0.0096780701,0,196,-224,-0.0050181435,568.4079976381,0
5008,36059,29117,13266,4,2016-06-21 00:00:00,-0.9996107525,-0.1923076923,-0.0926107907,-0.1501857375,0.2836538462,0.0297338441,0,0,0,0.0560004324,-1.727880881,0
5009,12055,22560,13266,4,2016-06-21 00:00:00,-3.264861763,-0.7608100022,0.0677693776,0.1009834014,-0.2336601307,-0.0790258214,0,5,20,-0.0181073406,-63.3792329835,0
5010,13447,3492,12820,4,2016-06-21 00:00:00,-4.4489491449,0.4492266978,-0.0525422087,-0.0326435347,0.0720732392,0.0890361742,0,-559,266,0.0638579509,-421.1940352544,0
5011,672,5054,12820,5,2016-06-21 00:00:00,2.4143662022,1.5810670288,0.010325111,0.0086620484,-0.0281354316,-0.0412505133,0,1309,-178,0.0039359781,198.5307235123,0
5012,791,6002,12820,5,2016-06-21 00:00:00,0.9762464751,-0.1084116293,0.0033412593,-0.0015839705,-0.0130034848,0.0046189789,0,530,-80,0.0006307117,101.8392974582,0
5013,75,14432,12820,5,2016-06-21 00:00:00,-0.0134991819,0.6592198755,0.0094686692,0.0244129511,-0.0247955384,-0.0273120067,0,713,-101,-0.0223866489,-24.5304197737,0
5014,891,9043,12820,5,2016-06-21 00:00:00,3.8411949505,0.6193694618,0.0346331906,-0.0031467481,-0.0013627072,-0.0474736009,0,-252,60,-0.0227897954,285.4447450852,0
